TITLE = "B00003"
VARIABLES = "x", "y", "Vx", "Vy", "isValid"
ZONE T="Frame 0", I=51, J=39, F=POINT
-25.4126843214 36.5751847029 10.0276232841 0.2582394689 1
-21.612652421 36.5751847029 10.0876393957 0.210630504 1
-17.8126205206 36.5751847029 10.0087577521 0.279687726 1
-14.0125886202 36.5751847029 9.9094030581 0.2801360065 1
-10.2125567198 36.5751847029 10.1576529494 0.2667033198 1
-6.4125248194 36.5751847029 0 -0 0
-2.612492919 36.5751847029 0 -0 0
1.1875389814 36.5751847029 0 -0 0
4.9875708818 36.5751847029 0 -0 0
8.7876027822 36.5751847029 0 -0 0
12.5876346827 36.5751847029 0 -0 0
16.3876665831 36.5751847029 10.5453259491 0.4574396059 1
20.1876984835 36.5751847029 10.308850893 0.2606570379 1
23.9877303839 36.5751847029 10.5604039039 0.3279982105 1
27.7877622843 36.5751847029 10.329330235 0.2668338717 1
31.5877941847 36.5751847029 10.4698040501 0.2602559448 1
35.3878260851 36.5751847029 10.516220746 -0.0179595335 1
39.1878579855 36.5751847029 10.514701311 0.2528050506 1
42.9878898859 36.5751847029 10.6531523585 -0.0400165084 1
46.7879217863 36.5751847029 10.6010385676 0.0836397088 1
50.5879536867 36.5751847029 10.6357087408 0.1513269226 1
54.3879855871 36.5751847029 10.4719337758 0.1540339078 1
58.1880174875 36.5751847029 10.5216095498 0.2346787881 1
61.9880493879 36.5751847029 10.447861898 -0.1096446981 1
65.7880812883 36.5751847029 10.4543957833 0.0094233286 1
69.5881131887 36.5751847029 10.4561983428 -0.1586472649 1
73.3881450891 36.5751847029 10.4533356391 0.24206362 1
77.1881769896 36.5751847029 10.4475976484 -0.2224006204 1
80.98820889 36.5751847029 10.4471006075 0.1205811701 1
84.7882407904 36.5751847029 10.3462484994 -0.0812300044 1
88.5882726908 36.5751847029 0 -0 0
92.3883045912 36.5751847029 0 -0 0
96.1883364916 36.5751847029 0 -0 0
99.988368392 36.5751847029 0 -0 0
103.7884002924 36.5751847029 10.1769714807 -0.16091698 1
107.5884321928 36.5751847029 10.1601035496 -0.1477233763 1
111.3884640932 36.5751847029 10.0604216896 -0.0499290132 1
115.1884959936 36.5751847029 10.3465127489 -0.0837891357 1
118.988527894 36.5751847029 10.1665839558 -0.1158813027 1
122.7885597944 36.5751847029 10.0465611702 -0.2269589256 1
126.5885916948 36.5751847029 10.2148598363 -0.3060434751 1
130.3886235952 36.5751847029 10.1654703326 -0.1508676317 1
134.1886554956 36.5751847029 10.2152373357 -0.1861056269 1
137.988687396 36.5751847029 10.1308693676 -0.1836015476 1
141.7887192965 36.5751847029 10.1184307627 -0.015587579 1
145.5887511969 36.5751847029 10.0838423809 0.0436971274 1
149.3887830973 36.5751847029 10.1828856379 -0.0324382081 1
153.1888149977 36.5751847029 10.3589387706 0.1823259142 1
156.9888468981 36.5751847029 10.1727875291 0.2190943549 1
160.7888787985 36.5751847029 10.0976966086 -0.0816075038 1
164.5889106989 36.5751847029 0 -0 0
-25.4126843214 32.7751528025 10.0012864099 0.4115702841 1
-21.612652421 32.7751528025 9.9600320181 0.3798792102 1
-17.8126205206 32.7751528025 10.1223347355 0.4701912208 1
-14.0125886202 32.7751528025 10.0445100902 0.3958600177 1
-10.2125567198 32.7751528025 10.2207614101 0.4516245424 1
-6.4125248194 32.7751528025 0 -0 0
-2.612492919 32.7751528025 0 -0 0
1.1875389814 32.7751528025 0 -0 0
4.9875708818 32.7751528025 0 -0 0
8.7876027822 32.7751528025 0 -0 0
12.5876346827 32.7751528025 0 -0 0
16.3876665831 32.7751528025 10.4509039139 0.3756370608 1
20.1876984835 32.7751528025 10.4777126623 0.2863616006 1
23.9877303839 32.7751528025 10.5158715591 0.1640344958 1
27.7877622843 32.7751528025 10.5420008086 0.3405343361 1
31.5877941847 32.7751528025 10.5119392738 0.128513376 1
35.3878260851 32.7751528025 10.5371436498 0.1249758922 1
39.1878579855 32.7751528025 10.4499287071 0.0119101058 1
42.9878898859 32.7751528025 10.6438092486 0.2236196289 1
46.7879217863 32.7751528025 10.5440015554 0.217700753 1
50.5879536867 32.7751528025 10.6966560175 -0.0415060581 1
54.3879855871 32.7751528025 10.4952915506 0.1076376597 1
58.1880174875 32.7751528025 10.4322082565 -0.0324051769 1
61.9880493879 32.7751528025 10.5008376458 0.1227187604 1
65.7880812883 32.7751528025 10.3833252312 0.1253392353 1
69.5881131887 32.7751528025 10.3646956363 -0.216437703 1
73.3881450891 32.7751528025 10.2706762671 -0.2654858843 1
77.1881769896 32.7751528025 10.3678792145 -0.0968175834 1
80.98820889 32.7751528025 10.5218486328 -0.1659157011 1
84.7882407904 32.7751528025 10.4526655777 -0.3731833147 1
88.5882726908 32.7751528025 10.3420739853 -0.2166673484 1
92.3883045912 32.7751528025 0 -0 0
96.1883364916 32.7751528025 0 -0 0
99.988368392 32.7751528025 0 -0 0
103.7884002924 32.7751528025 10.1940910781 -0.2646931356 1
107.5884321928 32.7751528025 10.2488096149 -0.1946622798 1
111.3884640932 32.7751528025 10.2103707394 0.0047942423 1
115.1884959936 32.7751528025 10.2286888973 -0.1884414044 1
118.988527894 32.7751528025 10.0896558716 -0.1810376976 1
122.7885597944 32.7751528025 9.9140179882 -0.2598469871 1
126.5885916948 32.7751528025 10.0129637244 -0.1050580805 1
130.3886235952 32.7751528025 10.2394853799 -0.1256585369 1
134.1886554956 32.7751528025 10.0597012949 0.0331523111 1
137.988687396 32.7751528025 10.0112523939 -0.1968486304 1
141.7887192965 32.7751528025 9.9978952071 -0.1267281185 1
145.5887511969 32.7751528025 10.0040673221 -0.1128628805 1
149.3887830973 32.7751528025 10.2536447529 0.0884984406 1
153.1888149977 32.7751528025 9.8711718073 -0.1990381269 1
156.9888468981 32.7751528025 10.0026642827 -0.239205635 1
160.7888787985 32.7751528025 10.2841026621 0.009195256 1
164.5889106989 32.7751528025 0 -0 0
-25.4126843214 28.9751209021 10.0402223263 0.284559041 1
-21.612652421 28.9751209021 10.1269465198 0.4060886783 1
-17.8126205206 28.9751209021 10.2217963876 0.3694130396 1
-14.0125886202 28.9751209021 10.2241400296 0.3026444077 1
-10.2125567198 28.9751209021 10.2021318151 0.3447639022 1
-6.4125248194 28.9751209021 0 -0 0
-2.612492919 28.9751209021 0 -0 0
1.1875389814 28.9751209021 0 -0 0
4.9875708818 28.9751209021 0 -0 0
8.7876027822 28.9751209021 0 -0 0
12.5876346827 28.9751209021 0 -0 0
16.3876665831 28.9751209021 10.5588907605 0.2421611407 1
20.1876984835 28.9751209021 10.5050090141 0.3825091226 1
23.9877303839 28.9751209021 10.577438564 0.3322718182 1
27.7877622843 28.9751209021 10.454216471 0.1691669146 1
31.5877941847 28.9751209021 10.5799709557 0.4560003895 1
35.3878260851 28.9751209021 10.6472382014 0.3463226601 1
39.1878579855 28.9751209021 10.5987924462 0.0756052635 1
42.9878898859 28.9751209021 10.6199764537 0.2660442688 1
46.7879217863 28.9751209021 10.6764377793 -0.1762843511 1
50.5879536867 28.9751209021 10.4962856324 -0.1783259936 1
54.3879855871 28.9751209021 10.4606842939 0.0956221687 1
58.1880174875 28.9751209021 10.5354040068 0.1292919685 1
61.9880493879 28.9751209021 10.53908148 0.1804226882 1
65.7880812883 28.9751209021 10.4815411353 -0.2491181398 1
69.5881131887 28.9751209021 10.3607664968 -0.250636002 1
73.3881450891 28.9751209021 10.3961727938 -0.3951333314 1
77.1881769896 28.9751209021 10.498031567 0.026541353 1
80.98820889 28.9751209021 10.5016115196 0.0282778502 1
84.7882407904 28.9751209021 10.322075955 -0.155880509 1
88.5882726908 28.9751209021 10.2924359612 -0.1369347583 1
92.3883045912 28.9751209021 0 -0 0
96.1883364916 28.9751209021 0 -0 0
99.988368392 28.9751209021 0 -0 0
103.7884002924 28.9751209021 10.1268269783 -0.212297793 1
